TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,290,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,"Mayoral, City Council","1st Avenue to FDR Drive, East 111 to East 114 Streets",M047,40.793645,-73.936764,Manhattan
2814,846 P-3ROOF9A,Manhattan Roofing Systems Reconstruction (MG-709M),This project will reconstruct roofs at various facilities in Manhattan.,completed,100,100,100,09/01/2008 12:00:00 AM,,,03/01/2009 12:00:00 AM,03/01/2009 12:00:00 AM,12/01/2009 12:00:00 AM,,12/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2013 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$3,290,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,"Mayoral, City Council",West 156 Street & St. Nicholas Avenue,M234,40.831673,-73.941749,Manhattan
1317111,,Alfred E. Smith Recreation Center Fitness Room Reconstruction,This project will reconstruct the fitness room in Alfred E. Smith Recreation Center.,proposed,0,0,0,,02/01/2022 12:00:00 AM,,,,,,,,,,,Less than $1 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,,M194,40.710378,-73.997636,Manhattan
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,80 Catherine Street,M194,40.710362,-73.997852,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Astoria Park South, 21 Street, Hoyt Avenue, Ditmars Boulevard, East River",Q004,40.779262,-73.922461,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"5th Avenue - Central Park West, 59-110 Streets",M010,40.796489,-73.954551,"Manhattan, Queens, BronxBrooklyn, Staten Island"
2176,846 P-302BELV,Bellevue South Park Landscape Reconstruction,This project will reconstruct the landscape and complete miscellaneous site work in Bellevue South Park.,completed,100,100,100,01/01/2010 12:00:00 AM,,,10/01/2011 12:00:00 AM,10/01/2011 12:00:00 AM,07/01/2012 12:00:00 AM,,08/01/2012 12:00:00 AM,03/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,"$210,000",Steve Simon,07/11/2021 12:00:00 AM,City Council,,M263,40.73999861,-73.97808472,Manhattan
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Fulton Avenue, Crotona Park North, South, East",X010,40.839463,-73.897933,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Grand Central Parkway, Van Wyck Expressway",Q099,40.751776,-73.837508,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Myrtle Avenue, Union Turnpike, Park Lane South",Q015,40.700888,-73.858331,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,128 Pitt Street,M033,40.719554,-73.981065,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"West 134 Street, Lenox Terrace Place",M131,40.812734,-73.939297,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,Paul Ave. - Goulden Ave. bet Bedford Par,X136,40.876077,-73.892065,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"West 155th & Dyckman Streets, Edgecombe & Amsterdam Avenues",M037,40.842289,-73.932573,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,85 Bradhurst Avenue,M014,40.824411,-73.942391,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Marcy Av & Kosciuszko St, Dekalb & Nostrand",B351,40.691196,-73.949263,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,Queens Boulevard between 62 Avenue & 62 Road,Q401,40.73189,-73.865466,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,Murray Hulbert Avenue between Victory Boulevard and Hannah Street,R043,40.63738,-74.074708,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Jerome Avenue, McClellan Street, River Avenue, East 164 Street",X034,40.831638,-73.9247,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Prospect Park West, Flatbush, Parkside, Ocean Avenues",B073,40.661616,-73.972619,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Otsego, Bay, Hicks, Lorraine, Court, Halleck Streets",B126,40.672703,-74.003881,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Jerome Ave., E. 193 St., Creston Ave., E",X044,40.864622,-73.89914,"Manhattan, Queens, BronxBrooklyn, Staten Island"
9198,,Brookville Park Reconstruction,This project will reconstruct Brookville Park.,proposed,0,0,0,,,,,,,,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,City Council,"147th Avenue, Brookville Boulevard, Conduit Avenue, 232nd Street",Q008,40.661923,-73.744256,Queens
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"41 Street, 44 Street, between 5 Avenue and 7 Avenue",B087,40.648105,-74.00383,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"1st Avenue to FDR Drive, East 111 to East 114 Streets",M047,40.793557,-73.93659,"Manhattan, Queens, BronxBrooklyn, Staten Island"
5053,846 P-6POL11A,Citywide Electrical Systems Reconstruction (CNYG-1611MA),This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.,completed,100,100,100,10/01/2008 12:00:00 AM,,,12/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,"$2,837,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,"Carmine Street and Clarkson Street, 7 Avenue",M103,40.72958,-74.005481,"Manhattan, Queens, BronxBrooklyn, Staten Island"
3649,846 P-501BRE1,Alice Austen Park McFarlane-Bredt House Reconstruction,This project will reconstruct clapboard siding and structural portions of the McFarlane-Bredt House located in Alice Austen Park.,completed,100,100,100,04/01/2010 12:00:00 AM,,,01/01/2012 12:00:00 AM,01/01/2012 12:00:00 AM,10/01/2012 12:00:00 AM,,01/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,03/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,"$547,000",Joseph Homsey,07/11/2021 12:00:00 AM,"City Council, State",,R117,40.615102,-74.062998,Staten Island
1021111,846 SANDY5-25,Alice Austen Park Buono Beach Paths and Rails Reconstruction,This project will reconstruct  timber barrier rail and paths damaged from Hurricane Sandy and install new curbs at Buono Beach in Alice Austen Park.,completed,100,100,100,09/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,,02/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,,07/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,"$130,000",Joseph Homsey,07/11/2021 12:00:00 AM,"Mayoral, Federal",,R117,40.615006,-74.062938,Staten Island
6625,846 SANDY5-46,Buono Beach and Alice Austen Park Reconstruction (Hurricane Sandy),This project will reconstruct the landscape elements at Alice Austen Park including picket fences and paths due to damage sustained during Hurricane Sandy. The project will also include the installation of security lighting.,completed,100,100,100,09/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2016 12:00:00 AM,06/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,,06/01/2019 12:00:00 AM,"$772,000",Joseph Homsey,07/11/2021 12:00:00 AM,"Mayoral, City Council, Federal",Edgewater Street and Hylan Boulevard,R117,40.615122,-74.062446,Staten Island
7154,846 SANDY5-37,Buono Beach Fountain Reconstruction (Hurricane Sandy),This project will reconstruct the electrical and mechanical components of the fountain at Buono Beach in Alice Austen Park.,procurement,100,40,0,07/01/2015 12:00:00 AM,03/01/2017 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,02/01/2021 12:00:00 AM,,,,,,Less than $1 million,Joseph Homsey,07/11/2021 12:00:00 AM,"Mayoral, Federal",Edgewater Street between Hylan Boulevard and Clifton Avenue,R117,40.614914,-74.063092,Staten Island
6067,846 SANDY5-06,Staten Island Clean-Up and Safe-Up of Beaches and Parks (Hurricane Sandy),"This project will install emergency chain link fencing, remove debris and sand, and demolish unsafe structures. This project will also include services of a bathymetric surveyor necessary for the opening of the swimmable beaches.",completed,100,100,100,11/01/2012 12:00:00 AM,,,01/01/2013 12:00:00 AM,01/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,,07/01/2013 12:00:00 AM,Less than $1 million,Joseph Homsey,07/11/2021 12:00:00 AM,Mayoral,"Edgewater Street, Hylan Boulevard, Maryland Avenue",R117,40.615289,-74.062995,Staten Island
6067,846 SANDY5-06,Staten Island Clean-Up and Safe-Up of Beaches and Parks (Hurricane Sandy),"This project will install emergency chain link fencing, remove debris and sand, and demolish unsafe structures. This project will also include services of a bathymetric surveyor necessary for the opening of the swimmable beaches.",completed,100,100,100,11/01/2012 12:00:00 AM,,,01/01/2013 12:00:00 AM,01/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,,07/01/2013 12:00:00 AM,Less than $1 million,Joseph Homsey,07/11/2021 12:00:00 AM,Mayoral,"Ft. Wadsworth To Miller Field, Fr Capodanno Blvd.",R046,40.579585,-74.075282,Staten Island
6067,846 SANDY5-06,Staten Island Clean-Up and Safe-Up of Beaches and Parks (Hurricane Sandy),"This project will install emergency chain link fencing, remove debris and sand, and demolish unsafe structures. This project will also include services of a bathymetric surveyor necessary for the opening of the swimmable beaches.",completed,100,100,100,11/01/2012 12:00:00 AM,,,01/01/2013 12:00:00 AM,01/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,,07/01/2013 12:00:00 AM,Less than $1 million,Joseph Homsey,07/11/2021 12:00:00 AM,Mayoral,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Drop La.",R016,40.557952,-74.103135,Staten Island
4752,846 P-1PLG11A,Bronx General Site Work (XG-114M),"This project will reconstruct play equipment, safety surfacing, pavements and general site work at various locations in the Bronx.",completed,100,100,100,11/01/2013 12:00:00 AM,03/01/2014 12:00:00 AM,,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,01/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,"$2,387,000",Michelle Martell,07/11/2021 12:00:00 AM,"Mayoral, City Council",Allerton Ave. bet. Throop Ave. and Bouck Ave.,X172,40.866104,-73.850561,Bronx
4752,846 P-1PLG11A,Bronx General Site Work (XG-114M),"This project will reconstruct play equipment, safety surfacing, pavements and general site work at various locations in the Bronx.",completed,100,100,100,11/01/2013 12:00:00 AM,03/01/2014 12:00:00 AM,,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,01/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2017 12:00:00 AM,"$2,387,000",Michelle Martell,07/11/2021 12:00:00 AM,"Mayoral, City Council","Clay Ave., Anthony Ave. bet Mount Eden Pkwy. and E. 170 St",X008,40.840919,-73.906725,Bronx
